"ID","ESTADO_PROC","CANT_PROD","CANT_A_PROD","PLACA","PLACAS_USADAS","PLACAS_BUENAS","PLACAS_MALAS","TIEMPO_TOTAL","NUMERO_PERSONAS","STOCK","USER","STOCK_CANT","despunte"
34275,PENDIENTE,0,4000,,,,,,0,,,0,0
34276,PENDIENTE,0,4000,,,,,,0,,,0,0
34277,PENDIENTE,0,4000,,,,,,0,,,0,0
34278,PENDIENTE,0,4000,,,,,,0,,,0,0
34279,PENDIENTE,0,4000,,,,,,0,,,0,0
34280,PENDIENTE,0,4000,,,,,,0,,,0,0
34281,PENDIENTE,0,4000,,,,,,0,,,0,0
34282,PENDIENTE,0,4000,,,,,,0,,,0,0
34283,PENDIENTE,0,4000,,,,,,0,,,0,0
34284,PENDIENTE,0,4000,,,,,,0,,,0,0
34285,PENDIENTE,0,4000,,,,,,0,,,0,0
34286,PENDIENTE,0,4000,,,,,,0,,,0,0
34287,PENDIENTE,0,4000,,,,,,0,,,0,0
34288,PENDIENTE,0,4000,,,,,,0,,,0,0
34289,PENDIENTE,0,4000,,,,,,0,,,0,0
34290,PENDIENTE,0,4000,,,,,,0,,,0,0
34291,PENDIENTE,0,4000,,,,,,0,,,0,0
34292,PENDIENTE,0,4000,,,,,,0,,,0,0
34293,PENDIENTE,0,4000,,,,,,0,,,0,0
34294,PENDIENTE,0,4000,,,,,,0,,,0,0
34295,PENDIENTE,0,4000,,,,,,0,,,0,0
34296,PENDIENTE,0,4000,,,,,,0,,,0,0
34297,PENDIENTE,0,4000,,,,,,0,,,0,0
34298,PENDIENTE,0,4000,,,,,,0,,,0,0
34299,PENDIENTE,0,4000,,,,,,0,,,0,0
34300,PENDIENTE,0,4000,,,,,,0,,,0,0
34301,PENDIENTE,0,4000,,,,,,0,,,0,0
34302,PENDIENTE,0,4000,,,,,,0,,,0,0
34303,PENDIENTE,0,4000,,,,,,0,,,0,0
34304,PENDIENTE,0,4000,,,,,,0,,,0,0
34305,PENDIENTE,0,4000,,,,,,0,,,0,0
34306,PENDIENTE,0,4000,,,,,,0,,,0,0
34307,PENDIENTE,0,4000,,,,,,0,,,0,0
34308,PENDIENTE,0,4000,,,,,,0,,,0,0
34309,PENDIENTE,0,4000,,,,,,0,,,0,0
34310,PENDIENTE,0,4000,,,,,,0,,,0,0
34311,PENDIENTE,0,4000,,,,,,0,,,0,0
34312,PENDIENTE,0,4000,,,,,,0,,,0,0
34313,PENDIENTE,0,4000,,,,,,0,,,0,0
34314,PENDIENTE,0,4000,,,,,,0,,,0,0
34315,PENDIENTE,0,4000,,,,,,0,,,0,0
34316,PENDIENTE,0,4000,,,,,,0,,,0,0
34317,PENDIENTE,0,4000,,,,,,0,,,0,0
34318,PENDIENTE,0,4000,,,,,,0,,,0,0
34319,PENDIENTE,0,4000,,,,,,0,,,0,0
34320,PENDIENTE,0,4000,,,,,,0,,,0,0
34321,PENDIENTE,0,4000,,,,,,0,,,0,0
34322,PENDIENTE,0,4000,,,,,,0,,,0,0
34323,PENDIENTE,0,4000,,,,,,0,,,0,0
34324,PENDIENTE,0,4000,,,,,,0,,,0,0
34325,PENDIENTE,0,4000,,,,,,0,,,0,0
34326,PENDIENTE,0,4000,,,,,,0,,,0,0
34327,PENDIENTE,0,4000,,,,,,0,,,0,0
34328,PENDIENTE,0,4000,,,,,,0,,,0,0
34329,PENDIENTE,0,4000,,,,,,0,,,0,0
34330,PENDIENTE,0,4000,,,,,,0,,,0,0
34331,PENDIENTE,0,4000,,,,,,0,,,0,0
34332,PENDIENTE,0,4000,,,,,,0,,,0,0
34333,PENDIENTE,0,4000,,,,,,0,,,0,0
34334,PENDIENTE,0,4000,,,,,,0,,,0,0
34335,PENDIENTE,0,4000,,,,,,0,,,0,0
34336,PENDIENTE,0,4000,,,,,,0,,,0,0
34337,PENDIENTE,0,4000,,,,,,0,,,0,0
34338,PENDIENTE,0,4000,,,,,,0,,,0,0
34339,PENDIENTE,0,4000,,,,,,0,,,0,0
34340,PENDIENTE,0,4000,,,,,,0,,,0,0
34341,PENDIENTE,0,4000,,,,,,0,,,0,0
34342,PENDIENTE,0,4000,,,,,,0,,,0,0
34343,PENDIENTE,0,4000,,,,,,0,,,0,0
34344,PENDIENTE,0,4000,,,,,,0,,,0,0
34345,PENDIENTE,0,4000,,,,,,0,,,0,0
34346,PENDIENTE,0,4000,,,,,,0,,,0,0
34347,PENDIENTE,0,4000,,,,,,0,,,0,0
34348,PENDIENTE,0,4000,,,,,,0,,,0,0
34349,PENDIENTE,0,4000,,,,,,0,,,0,0
34350,PENDIENTE,0,4000,,,,,,0,,,0,0
34351,PENDIENTE,0,4000,,,,,,0,,,0,0
34352,PENDIENTE,0,4000,,,,,,0,,,0,0
34353,PENDIENTE,0,4000,,,,,,0,,,0,0
34354,PENDIENTE,0,4000,,,,,,0,,,0,0
34355,PENDIENTE,0,4000,,,,,,0,,,0,0
34356,PENDIENTE,0,4000,,,,,,0,,,0,0
34357,PENDIENTE,0,4000,,,,,,0,,,0,0
34358,PENDIENTE,0,4000,,,,,,0,,,0,0
34359,PENDIENTE,0,4000,,,,,,0,,,0,0
34360,PENDIENTE,0,4000,,,,,,0,,,0,0
34361,PENDIENTE,0,4000,,,,,,0,,,0,0
34362,PENDIENTE,0,4000,,,,,,0,,,0,0
34363,PENDIENTE,0,4000,,,,,,0,,,0,0
34364,PENDIENTE,0,4000,,,,,,0,,,0,0
34365,PENDIENTE,0,4000,,,,,,0,,,0,0
34366,PENDIENTE,0,4000,,,,,,0,,,0,0
34367,PENDIENTE,0,4000,,,,,,0,,,0,0
34368,PENDIENTE,0,4000,,,,,,0,,,0,0
34369,PENDIENTE,0,4000,,,,,,0,,,0,0
34370,PENDIENTE,0,4000,,,,,,0,,,0,0
34371,PENDIENTE,0,4000,,,,,,0,,,0,0
34372,PENDIENTE,0,4000,,,,,,0,,,0,0
34373,PENDIENTE,0,4000,,,,,,0,,,0,0
34374,PENDIENTE,0,4000,,,,,,0,,,0,0
34375,PENDIENTE,0,4000,,,,,,0,,,0,0
34376,PENDIENTE,0,4000,,,,,,0,,,0,0
34377,PENDIENTE,0,4000,,,,,,0,,,0,0
34378,PENDIENTE,0,4000,,,,,,0,,,0,0
34379,PENDIENTE,0,4000,,,,,,0,,,0,0
34380,PENDIENTE,0,4000,,,,,,0,,,0,0
34381,PENDIENTE,0,4000,,,,,,0,,,0,0
34382,PENDIENTE,0,4000,,,,,,0,,,0,0
34383,PENDIENTE,0,4000,,,,,,0,,,0,0
34384,PENDIENTE,0,4000,,,,,,0,,,0,0
34385,PENDIENTE,0,4000,,,,,,0,,,0,0
34386,PENDIENTE,0,4000,,,,,,0,,,0,0
34387,PENDIENTE,0,4000,,,,,,0,,,0,0
34388,PENDIENTE,0,4000,,,,,,0,,,0,0
34389,PENDIENTE,0,4000,,,,,,0,,,0,0
34390,PENDIENTE,0,4000,,,,,,0,,,0,0
34391,PENDIENTE,0,4000,,,,,,0,,,0,0
34392,PENDIENTE,0,4000,,,,,,0,,,0,0
34393,PENDIENTE,0,4000,,,,,,0,,,0,0
34394,PENDIENTE,0,4000,,,,,,0,,,0,0
34395,PENDIENTE,0,4000,,,,,,0,,,0,0
34396,PENDIENTE,0,4000,,,,,,0,,,0,0
34397,PENDIENTE,0,4000,,,,,,0,,,0,0
34398,PENDIENTE,0,4000,,,,,,0,,,0,0
34399,PENDIENTE,0,4000,,,,,,0,,,0,0
34400,PENDIENTE,0,4000,,,,,,0,,,0,0
34401,PENDIENTE,0,4000,,,,,,0,,,0,0
34402,PENDIENTE,0,4000,,,,,,0,,,0,0
34403,PENDIENTE,0,4000,,,,,,0,,,0,0
34404,PENDIENTE,0,4000,,,,,,0,,,0,0
34405,PENDIENTE,0,4000,,,,,,0,,,0,0
34406,PENDIENTE,0,4000,,,,,,0,,,0,0
34407,PENDIENTE,0,4000,,,,,,0,,,0,0
34408,PENDIENTE,0,4000,,,,,,0,,,0,0
34409,PENDIENTE,0,4000,,,,,,0,,,0,0
34410,PENDIENTE,0,4000,,,,,,0,,,0,0
34411,PENDIENTE,0,4000,,,,,,0,,,0,0
34412,PENDIENTE,0,4000,,,,,,0,,,0,0
34413,PENDIENTE,0,4000,,,,,,0,,,0,0
34414,PENDIENTE,0,4000,,,,,,0,,,0,0
34415,PENDIENTE,0,4000,,,,,,0,,,0,0
34416,PENDIENTE,0,4000,,,,,,0,,,0,0
34417,PENDIENTE,0,4000,,,,,,0,,,0,0
34418,PENDIENTE,0,4000,,,,,,0,,,0,0
34419,PENDIENTE,0,4000,,,,,,0,,,0,0
34420,PENDIENTE,0,4000,,,,,,0,,,0,0
34421,PENDIENTE,0,4000,,,,,,0,,,0,0
34422,PENDIENTE,0,4000,,,,,,0,,,0,0
34423,PENDIENTE,0,4000,,,,,,0,,,0,0
34424,PENDIENTE,0,4000,,,,,,0,,,0,0
34425,PENDIENTE,0,4000,,,,,,0,,,0,0
34426,PENDIENTE,0,4000,,,,,,0,,,0,0
34427,PENDIENTE,0,4000,,,,,,0,,,0,0
34428,PENDIENTE,0,4000,,,,,,0,,,0,0
34429,PENDIENTE,0,4000,,,,,,0,,,0,0
34430,PENDIENTE,0,4000,,,,,,0,,,0,0
34431,PENDIENTE,0,4000,,,,,,0,,,0,0
34432,PENDIENTE,0,4000,,,,,,0,,,0,0
34433,PENDIENTE,0,4000,,,,,,0,,,0,0
34434,PENDIENTE,0,4000,,,,,,0,,,0,0
34435,PENDIENTE,0,4000,,,,,,0,,,0,0
34436,PENDIENTE,0,4000,,,,,,0,,,0,0
34437,PENDIENTE,0,4000,,,,,,0,,,0,0
34438,PENDIENTE,0,4000,,,,,,0,,,0,0
34439,PENDIENTE,0,4000,,,,,,0,,,0,0
34440,PENDIENTE,0,4000,,,,,,0,,,0,0
34441,PENDIENTE,0,4000,,,,,,0,,,0,0
34442,PENDIENTE,0,4000,,,,,,0,,,0,0
34443,PENDIENTE,0,4000,,,,,,0,,,0,0
34444,PENDIENTE,0,4000,,,,,,0,,,0,0
34445,PENDIENTE,0,4000,,,,,,0,,,0,0
34446,PENDIENTE,0,4000,,,,,,0,,,0,0
34447,PENDIENTE,0,4000,,,,,,0,,,0,0
34448,PENDIENTE,0,4000,,,,,,0,,,0,0
34449,PENDIENTE,0,4000,,,,,,0,,,0,0
34450,PENDIENTE,0,4000,,,,,,0,,,0,0
34451,PENDIENTE,0,4000,,,,,,0,,,0,0
34452,PENDIENTE,0,4000,,,,,,0,,,0,0
34453,PENDIENTE,0,4000,,,,,,0,,,0,0
34454,PENDIENTE,0,4000,,,,,,0,,,0,0
34455,PENDIENTE,0,4000,,,,,,0,,,0,0
34456,PENDIENTE,0,4000,,,,,,0,,,0,0
34457,PENDIENTE,0,4000,,,,,,0,,,0,0
34458,PENDIENTE,0,4000,,,,,,0,,,0,0
34459,PENDIENTE,0,4000,,,,,,0,,,0,0
34460,PENDIENTE,0,4000,,,,,,0,,,0,0
34461,PENDIENTE,0,4000,,,,,,0,,,0,0
34462,PENDIENTE,0,4000,,,,,,0,,,0,0
34463,PENDIENTE,0,4000,,,,,,0,,,0,0
34464,PENDIENTE,0,4000,,,,,,0,,,0,0
34465,PENDIENTE,0,4000,,,,,,0,,,0,0
34466,PENDIENTE,0,4000,,,,,,0,,,0,0
34467,PENDIENTE,0,4000,,,,,,0,,,0,0
34468,PENDIENTE,0,4000,,,,,,0,,,0,0
34469,PENDIENTE,0,4000,,,,,,0,,,0,0
34470,PENDIENTE,0,4000,,,,,,0,,,0,0
34471,PENDIENTE,0,4000,,,,,,0,,,0,0
34472,PENDIENTE,0,4000,,,,,,0,,,0,0
34473,PENDIENTE,0,4000,,,,,,0,,,0,0
34474,PENDIENTE,0,4000,,,,,,0,,,0,0
34475,PENDIENTE,0,4000,,,,,,0,,,0,0
34476,PENDIENTE,0,4000,,,,,,0,,,0,0
34477,PENDIENTE,0,4000,,,,,,0,,,0,0
34478,PENDIENTE,0,4000,,,,,,0,,,0,0
34479,PENDIENTE,0,4000,,,,,,0,,,0,0
34480,PENDIENTE,0,4000,,,,,,0,,,0,0
34481,PENDIENTE,0,4000,,,,,,0,,,0,0
34482,PENDIENTE,0,4000,,,,,,0,,,0,0
34483,PENDIENTE,0,4000,,,,,,0,,,0,0
34484,PENDIENTE,0,4000,,,,,,0,,,0,0
34485,PENDIENTE,0,4000,,,,,,0,,,0,0
34486,PENDIENTE,0,4000,,,,,,0,,,0,0
34487,PENDIENTE,0,4000,,,,,,0,,,0,0
34488,PENDIENTE,0,4000,,,,,,0,,,0,0
34489,PENDIENTE,0,4000,,,,,,0,,,0,0
34490,PENDIENTE,0,4000,,,,,,0,,,0,0
34491,PENDIENTE,0,4000,,,,,,0,,,0,0
34492,PENDIENTE,0,4000,,,,,,0,,,0,0
34493,PENDIENTE,0,4000,,,,,,0,,,0,0
34494,PENDIENTE,0,4000,,,,,,0,,,0,0
34495,PENDIENTE,0,4000,,,,,,0,,,0,0
34496,PENDIENTE,0,4000,,,,,,0,,,0,0
34497,PENDIENTE,0,4000,,,,,,0,,,0,0
34498,PENDIENTE,0,4000,,,,,,0,,,0,0
34499,PENDIENTE,0,4000,,,,,,0,,,0,0
34500,PENDIENTE,0,4000,,,,,,0,,,0,0
34501,PENDIENTE,0,4000,,,,,,0,,,0,0
34502,PENDIENTE,0,4000,,,,,,0,,,0,0
34503,PENDIENTE,0,4000,,,,,,0,,,0,0
34504,PENDIENTE,0,4000,,,,,,0,,,0,0
34505,PENDIENTE,0,4000,,,,,,0,,,0,0
34506,PENDIENTE,0,4000,,,,,,0,,,0,0
34507,PENDIENTE,0,4000,,,,,,0,,,0,0
34508,PENDIENTE,0,4000,,,,,,0,,,0,0
34509,PENDIENTE,0,4000,,,,,,0,,,0,0
34510,PENDIENTE,0,4000,,,,,,0,,,0,0
34511,PENDIENTE,0,4000,,,,,,0,,,0,0
34512,PENDIENTE,0,4000,,,,,,0,,,0,0
34513,PENDIENTE,0,4000,,,,,,0,,,0,0
34514,PENDIENTE,0,4000,,,,,,0,,,0,0
34515,PENDIENTE,0,4000,,,,,,0,,,0,0
34516,PENDIENTE,0,4000,,,,,,0,,,0,0
34517,PENDIENTE,0,4000,,,,,,0,,,0,0
34518,PENDIENTE,0,4000,,,,,,0,,,0,0
34519,PENDIENTE,0,4000,,,,,,0,,,0,0
34520,PENDIENTE,0,4000,,,,,,0,,,0,0
34521,PENDIENTE,0,4000,,,,,,0,,,0,0
34522,PENDIENTE,0,4000,,,,,,0,,,0,0
34523,PENDIENTE,0,4000,,,,,,0,,,0,0
34524,PENDIENTE,0,4000,,,,,,0,,,0,0
34525,PENDIENTE,0,4000,,,,,,0,,,0,0
34526,PENDIENTE,0,4000,,,,,,0,,,0,0
34527,PENDIENTE,0,4000,,,,,,0,,,0,0
34528,PENDIENTE,0,4000,,,,,,0,,,0,0
34529,PENDIENTE,0,4000,,,,,,0,,,0,0
34530,PENDIENTE,0,4000,,,,,,0,,,0,0
34531,PENDIENTE,0,4000,,,,,,0,,,0,0
34532,PENDIENTE,0,4000,,,,,,0,,,0,0
34533,PENDIENTE,0,4000,,,,,,0,,,0,0
34534,PENDIENTE,0,4000,,,,,,0,,,0,0
34535,PENDIENTE,0,4000,,,,,,0,,,0,0
34536,PENDIENTE,0,4000,,,,,,0,,,0,0
34537,PENDIENTE,0,4000,,,,,,0,,,0,0
34538,PENDIENTE,0,4000,,,,,,0,,,0,0
34539,PENDIENTE,0,4000,,,,,,0,,,0,0
34540,PENDIENTE,0,4000,,,,,,0,,,0,0
34541,PENDIENTE,0,4000,,,,,,0,,,0,0
34542,PENDIENTE,0,4000,,,,,,0,,,0,0
34543,PENDIENTE,0,4000,,,,,,0,,,0,0
34544,PENDIENTE,0,4000,,,,,,0,,,0,0
34545,PENDIENTE,0,4000,,,,,,0,,,0,0
34546,PENDIENTE,0,4000,,,,,,0,,,0,0
34547,PENDIENTE,0,4000,,,,,,0,,,0,0
34548,PENDIENTE,0,4000,,,,,,0,,,0,0
34549,PENDIENTE,0,4000,,,,,,0,,,0,0
34550,PENDIENTE,0,4000,,,,,,0,,,0,0
34551,PENDIENTE,0,4000,,,,,,0,,,0,0
34552,PENDIENTE,0,4000,,,,,,0,,,0,0
34553,PENDIENTE,0,4000,,,,,,0,,,0,0
34554,PENDIENTE,0,4000,,,,,,0,,,0,0
34555,PENDIENTE,0,4000,,,,,,0,,,0,0
34556,PENDIENTE,0,4000,,,,,,0,,,0,0
34557,PENDIENTE,0,4000,,,,,,0,,,0,0
34558,PENDIENTE,0,4000,,,,,,0,,,0,0
34559,PENDIENTE,0,4000,,,,,,0,,,0,0
34560,PENDIENTE,0,4000,,,,,,0,,,0,0
34561,PENDIENTE,0,4000,,,,,,0,,,0,0
34562,PENDIENTE,0,4000,,,,,,0,,,0,0
34563,PENDIENTE,0,4000,,,,,,0,,,0,0
34564,PENDIENTE,0,4000,,,,,,0,,,0,0
34565,PENDIENTE,0,4000,,,,,,0,,,0,0
34566,PENDIENTE,0,4000,,,,,,0,,,0,0
34567,PENDIENTE,0,4000,,,,,,0,,,0,0
34568,PENDIENTE,0,4000,,,,,,0,,,0,0
34569,PENDIENTE,0,4000,,,,,,0,,,0,0
34570,PENDIENTE,0,4000,,,,,,0,,,0,0
34571,PENDIENTE,0,4000,,,,,,0,,,0,0
34572,PENDIENTE,0,4000,,,,,,0,,,0,0
34573,PENDIENTE,0,4000,,,,,,0,,,0,0
34574,PENDIENTE,0,4000,,,,,,0,,,0,0
34575,PENDIENTE,0,4000,,,,,,0,,,0,0
34576,PENDIENTE,0,4000,,,,,,0,,,0,0
34577,PENDIENTE,0,4000,,,,,,0,,,0,0
34578,PENDIENTE,0,4000,,,,,,0,,,0,0
34579,PENDIENTE,0,4000,,,,,,0,,,0,0
34580,PENDIENTE,0,4000,,,,,,0,,,0,0
34581,PENDIENTE,0,4000,,,,,,0,,,0,0
34582,PENDIENTE,0,4000,,,,,,0,,,0,0
34583,PENDIENTE,0,4000,,,,,,0,,,0,0
34584,PENDIENTE,0,4000,,,,,,0,,,0,0
34585,PENDIENTE,0,4000,,,,,,0,,,0,0
34586,PENDIENTE,0,4000,,,,,,0,,,0,0
34587,PENDIENTE,0,4000,,,,,,0,,,0,0
34588,PENDIENTE,0,4000,,,,,,0,,,0,0
34589,PENDIENTE,0,4000,,,,,,0,,,0,0
34590,PENDIENTE,0,4000,,,,,,0,,,0,0
34591,PENDIENTE,0,4000,,,,,,0,,,0,0
34592,PENDIENTE,0,4000,,,,,,0,,,0,0
34593,PENDIENTE,0,4000,,,,,,0,,,0,0
34594,PENDIENTE,0,4000,,,,,,0,,,0,0
34595,PENDIENTE,0,4000,,,,,,0,,,0,0
34596,PENDIENTE,0,4000,,,,,,0,,,0,0
34597,PENDIENTE,0,4000,,,,,,0,,,0,0
34598,PENDIENTE,0,4000,,,,,,0,,,0,0
34599,PENDIENTE,0,4000,,,,,,0,,,0,0
34600,PENDIENTE,0,4000,,,,,,0,,,0,0
34601,PENDIENTE,0,4000,,,,,,0,,,0,0
34602,PENDIENTE,0,4000,,,,,,0,,,0,0
34603,PENDIENTE,0,4000,,,,,,0,,,0,0
34604,PENDIENTE,0,4000,,,,,,0,,,0,0
34605,PENDIENTE,0,4000,,,,,,0,,,0,0
34606,PENDIENTE,0,4000,,,,,,0,,,0,0
34607,PENDIENTE,0,4000,,,,,,0,,,0,0
34608,PENDIENTE,0,4000,,,,,,0,,,0,0
34609,PENDIENTE,0,4000,,,,,,0,,,0,0
34610,PENDIENTE,0,4000,,,,,,0,,,0,0
34611,PENDIENTE,0,4000,,,,,,0,,,0,0
34612,PENDIENTE,0,4000,,,,,,0,,,0,0
34613,PENDIENTE,0,4000,,,,,,0,,,0,0
34614,PENDIENTE,0,4000,,,,,,0,,,0,0
34615,PENDIENTE,0,4000,,,,,,0,,,0,0
34616,PENDIENTE,0,4000,,,,,,0,,,0,0
34617,PENDIENTE,0,4000,,,,,,0,,,0,0
34618,PENDIENTE,0,4000,,,,,,0,,,0,0
34619,PENDIENTE,0,4000,,,,,,0,,,0,0
34620,PENDIENTE,0,4000,,,,,,0,,,0,0
34621,PENDIENTE,0,4000,,,,,,0,,,0,0
34622,PENDIENTE,0,4000,,,,,,0,,,0,0
34623,PENDIENTE,0,4000,,,,,,0,,,0,0
34624,PENDIENTE,0,4000,,,,,,0,,,0,0
34625,PENDIENTE,0,4000,,,,,,0,,,0,0
34626,PENDIENTE,0,4000,,,,,,0,,,0,0
34627,PENDIENTE,0,4000,,,,,,0,,,0,0
34628,PENDIENTE,0,4000,,,,,,0,,,0,0
34629,PENDIENTE,0,4000,,,,,,0,,,0,0
34630,PENDIENTE,0,4000,,,,,,0,,,0,0
34631,PENDIENTE,0,4000,,,,,,0,,,0,0
34632,PENDIENTE,0,4000,,,,,,0,,,0,0
34633,PENDIENTE,0,4000,,,,,,0,,,0,0
34634,PENDIENTE,0,4000,,,,,,0,,,0,0
34635,PENDIENTE,0,4000,,,,,,0,,,0,0
34636,PENDIENTE,0,4000,,,,,,0,,,0,0
34637,PENDIENTE,0,4000,,,,,,0,,,0,0
34638,PENDIENTE,0,4000,,,,,,0,,,0,0
34639,PENDIENTE,0,4000,,,,,,0,,,0,0
34640,PENDIENTE,0,4000,,,,,,0,,,0,0
34641,PENDIENTE,0,4000,,,,,,0,,,0,0
34642,PENDIENTE,0,4000,,,,,,0,,,0,0
34643,PENDIENTE,0,4000,,,,,,0,,,0,0
34644,PENDIENTE,0,4000,,,,,,0,,,0,0
34645,PENDIENTE,0,4000,,,,,,0,,,0,0
34646,PENDIENTE,0,4000,,,,,,0,,,0,0
34647,PENDIENTE,0,4000,,,,,,0,,,0,0
34648,PENDIENTE,0,4000,,,,,,0,,,0,0
34649,PENDIENTE,0,4000,,,,,,0,,,0,0
34650,PENDIENTE,0,4000,,,,,,0,,,0,0
34651,PENDIENTE,0,4000,,,,,,0,,,0,0
34652,PENDIENTE,0,4000,,,,,,0,,,0,0
34653,PENDIENTE,0,4000,,,,,,0,,,0,0
34654,PENDIENTE,0,4000,,,,,,0,,,0,0
34655,PENDIENTE,0,4000,,,,,,0,,,0,0
34656,PENDIENTE,0,4000,,,,,,0,,,0,0
34657,PENDIENTE,0,4000,,,,,,0,,,0,0
34658,PENDIENTE,0,4000,,,,,,0,,,0,0
34659,PENDIENTE,0,4000,,,,,,0,,,0,0
34660,PENDIENTE,0,4000,,,,,,0,,,0,0
34661,PENDIENTE,0,4000,,,,,,0,,,0,0
34662,PENDIENTE,0,4000,,,,,,0,,,0,0
34663,PENDIENTE,0,4000,,,,,,0,,,0,0
34664,PENDIENTE,0,4000,,,,,,0,,,0,0
34665,PENDIENTE,0,4000,,,,,,0,,,0,0
34666,PENDIENTE,0,4000,,,,,,0,,,0,0
34667,PENDIENTE,0,4000,,,,,,0,,,0,0
34668,PENDIENTE,0,4000,,,,,,0,,,0,0
34669,PENDIENTE,0,4000,,,,,,0,,,0,0
34670,PENDIENTE,0,4000,,,,,,0,,,0,0
34671,PENDIENTE,0,4000,,,,,,0,,,0,0
34672,PENDIENTE,0,4000,,,,,,0,,,0,0
34673,PENDIENTE,0,4000,,,,,,0,,,0,0
34674,PENDIENTE,0,4000,,,,,,0,,,0,0
34675,PENDIENTE,0,4000,,,,,,0,,,0,0
34676,PENDIENTE,0,4000,,,,,,0,,,0,0
34677,PENDIENTE,0,4000,,,,,,0,,,0,0
34678,PENDIENTE,0,4000,,,,,,0,,,0,0
34679,PENDIENTE,0,4000,,,,,,0,,,0,0
34680,PENDIENTE,0,4000,,,,,,0,,,0,0
34681,PENDIENTE,0,4000,,,,,,0,,,0,0
34682,PENDIENTE,0,4000,,,,,,0,,,0,0
34683,PENDIENTE,0,4000,,,,,,0,,,0,0
34684,PENDIENTE,0,4000,,,,,,0,,,0,0
34685,PENDIENTE,0,4000,,,,,,0,,,0,0
34686,PENDIENTE,0,4000,,,,,,0,,,0,0
34687,PENDIENTE,0,4000,,,,,,0,,,0,0
34688,PENDIENTE,0,4000,,,,,,0,,,0,0
34689,PENDIENTE,0,4000,,,,,,0,,,0,0
34690,PENDIENTE,0,4000,,,,,,0,,,0,0
34691,PENDIENTE,0,4000,,,,,,0,,,0,0
34692,PENDIENTE,0,4000,,,,,,0,,,0,0
34693,PENDIENTE,0,4000,,,,,,0,,,0,0
34694,PENDIENTE,0,4000,,,,,,0,,,0,0
34695,PENDIENTE,0,4000,,,,,,0,,,0,0
34696,PENDIENTE,0,4000,,,,,,0,,,0,0
34697,PENDIENTE,0,4000,,,,,,0,,,0,0
34698,PENDIENTE,0,4000,,,,,,0,,,0,0
34699,PENDIENTE,0,4000,,,,,,0,,,0,0
34700,PENDIENTE,0,4000,,,,,,0,,,0,0
34701,PENDIENTE,0,4000,,,,,,0,,,0,0
34702,PENDIENTE,0,4000,,,,,,0,,,0,0
34703,PENDIENTE,0,4000,,,,,,0,,,0,0
34704,PENDIENTE,0,4000,,,,,,0,,,0,0
34705,PENDIENTE,0,4000,,,,,,0,,,0,0
34706,PENDIENTE,0,4000,,,,,,0,,,0,0
34707,PENDIENTE,0,4000,,,,,,0,,,0,0
34708,PENDIENTE,0,4000,,,,,,0,,,0,0
34709,PENDIENTE,0,4000,,,,,,0,,,0,0
34710,PENDIENTE,0,4000,,,,,,0,,,0,0
34711,PENDIENTE,0,4000,,,,,,0,,,0,0
34712,PENDIENTE,0,4000,,,,,,0,,,0,0
34713,PENDIENTE,0,4000,,,,,,0,,,0,0
34714,PENDIENTE,0,4000,,,,,,0,,,0,0
34715,PENDIENTE,0,4000,,,,,,0,,,0,0
34716,PENDIENTE,0,4000,,,,,,0,,,0,0
34717,PENDIENTE,0,4000,,,,,,0,,,0,0
34718,PENDIENTE,0,4000,,,,,,0,,,0,0
34719,PENDIENTE,0,4000,,,,,,0,,,0,0
34720,PENDIENTE,0,4000,,,,,,0,,,0,0
34721,PENDIENTE,0,4000,,,,,,0,,,0,0
34722,PENDIENTE,0,4000,,,,,,0,,,0,0
34723,PENDIENTE,0,4000,,,,,,0,,,0,0
34724,PENDIENTE,0,4000,,,,,,0,,,0,0
34725,PENDIENTE,0,50,,,,,,0,,,0,0
34726,PENDIENTE,0,50,,,,,,0,,,0,0
34727,PENDIENTE,0,50,,,,,,0,,,0,0
34728,PENDIENTE,0,50,,,,,,0,,,0,0
34729,PENDIENTE,0,4000,,,,,,0,,,0,0
34730,PENDIENTE,0,4000,,,,,,0,,,0,0
34731,PENDIENTE,0,4000,,,,,,0,,,0,0
34732,PENDIENTE,0,4000,,,,,,0,,,0,0
34733,PENDIENTE,0,4000,,,,,,0,,,0,0
34734,PENDIENTE,0,4000,,,,,,0,,,0,0
34735,PENDIENTE,0,4000,,,,,,0,,,0,0
34736,PENDIENTE,0,4000,,,,,,0,,,0,0
34737,PENDIENTE,0,4000,,,,,,0,,,0,0
34738,PENDIENTE,0,4000,,,,,,0,,,0,0
34739,PENDIENTE,0,4000,,,,,,0,,,0,0
34740,PENDIENTE,0,4000,,,,,,0,,,0,0
34741,PENDIENTE,0,4000,,,,,,0,,,0,0
34742,PENDIENTE,0,4000,,,,,,0,,,0,0
34743,PENDIENTE,0,4000,,,,,,0,,,0,0
34744,PENDIENTE,0,4000,,,,,,0,,,0,0
34745,PENDIENTE,0,4000,,,,,,0,,,0,0
34746,PENDIENTE,0,4000,,,,,,0,,,0,0
34747,PENDIENTE,0,4000,,,,,,0,,,0,0
34748,PENDIENTE,0,4000,,,,,,0,,,0,0
34749,PENDIENTE,0,4000,,,,,,0,,,0,0
34750,PENDIENTE,0,4000,,,,,,0,,,0,0
34751,PENDIENTE,0,4000,,,,,,0,,,0,0
34752,PENDIENTE,0,4000,,,,,,0,,,0,0
